teh	AR
tei	PG
tek	CD, CG
tel	IN
tem	SL
ten	CO
teo	KE, UG
tep	MX
teq	SD
ter	BR
tes	ID
tet	ID, TL
teu	UG
tev	ID
tew	US
tex	SS
tey	SD
tez	NE
tfi	BJ
tfn	US
tfo	ID
tfr	PA
tft	ID
tga	KE
tgb	MY
tgc	PG
tgd	NG
tge	NP
tgf	BT
tgh	TT
tgi	PG
tgj	IN
tgk	TJ, UZ
tgl	PH
tgn	PH
tgo	PG
tgp	VU
tgq	MY
tgr	LA
tgs	VU
tgt	PH
tgu	PG
tgv	BR
tgw	CI
tgx	CA
tgy	SS
tgz	AU
tha	KH, TH
thd	AU
the	IN, NP
thf	NP
thh	MX
thi	LA
thk	KE
thl	IN, NP
thm	TH
thn	IN
thp	CA
thq	NP
thr	IN, NP
ths	NP
tht	CA
thu	SS
thv	DZ, LY, NE
thy	NG
thz	NE
tia	DZ
tic	SD
tif	PG
tig	ER, SD
tih	MY
tii	CD
tij	NP
tik	CM
til	US
tim	PG
tin	RU
tio	PG
tip	ID
tiq	BF
tir	ER, ET
tis	PH
tit	CO
tiu	PH
tiv	CM, NG
tiw	AU
tix	US
tiy	PH
tiz	CN
tja	LR
tjg	ID
tji	CN
tjj	AU
tjl	MM
tjm	US
tjn	CI
tjo	DZ
tjp	AU
tjs	CN
tju	AU
tjw	AU
tka	BR
tkb	IN
tkd	TL
tke	MZ
tkf	BR
tkg	MG
tkl	TK
tkm	US
tkn	JP
tkp	SB
tkq	NG
tkr	AZ, RU
tks	IR
tkt	IN, NP
tku	MX
tkv	PG
tkw	SB
tkx	ID
tkz	VN
tla	MX
tlb	ID
tlc	MX
tld	ID
tlf	PG
tlg	ID
tli	CA, US
tlj	CD, UG
tlk	ID
tll	CD
tlm	VU
tln	ID
tlo	SD
tlp	MX
tlq	LA, MM
tlr	SB
tls	VU
tlt	ID
tlu	ID
tlv	ID
tlx	PG
tly	AZ, IR
tma	SD, TD
tmb	VU
tmc	TD
tmd	PG
tme	BR
tmf	PY
tmg	ID
tmi	VU
tmj	ID
tml	ID
tmm	VN
tmn	ID
tmo	MY
tmq	PG
tmr	IL
tms	SD
tmt	VU
tmu	ID
tmv	CD
tmw	MY
tmy	PG
tmz	VE
tna	BO
tnb	CO
tnc	CO
tnd	CO
tng	TD
tnh	PG
tni	ID
tnk	VU
tnl	VU
tnm	ID
tnn	VU
tno	BO
tnp	VU
tnq	PR
tnr	SN
tns	PG
tnt	ID
tnu	LA
tnv	BD
tnw	ID
tnx	SB
tny	TZ
tnz	MY, TH
tob	AR, PY
toc	MX
tod	GN
tof	PG
tog	MW
toh	MZ
toi	ZM, ZW
toj	MX
tol	US
tom	ID
ton	TO
too	MX
top	MX
toq	SS
tor	CD, CF
tos	MX
tou	VN
tov	IR
tow	US
tox	PW
toy	ID
toz	CM
tpa	PG
tpc	MX
tpe	BD
tpf	ID
tpg	ID
tpi	PG
tpj	AR, BO, PY
tpk	BR
tpl	MX
tpm	GH
tpn	BR
tpo	LA, VN
tpp	MX
tpq	IN
tpr	BR
tpt	MX
tpu	KH
tpv	MP
tpx	MX
tpy	BR
tpz	PG
tqb	BR
tql	VU
tqm	PG
tqn	US
tqo	PG
tqp	PG
tqq	SO
tqr	SD
tqt	MX
tqu	SB
tqw	US
tra	AF
trb	PG
trc	MX
trd	IN
tre	ID
trf	TT
trg	IL
trh	PG
tri	BR, SR
trj	TD
trl	GB
trm	AF
trn	BO
tro	IN
trp	BD, IN
trq	MX
trr	PE
trs	MX
trt	ID
tru	SY, TR
true	NG
trv	TW
trw	PK
trx	MY
try	IN
trz	BR
tsa	CG, GA
tsb	ET
tsc	MZ, ZW
tsd	GR
tse	TN
tsg	PH
tsh	CM
tsi	CA, US
tsj	BT, CN, IN
tsk	CN
tsl	VN
tsm	TR
tsn	BW, NA, ZA
tso	MZ, ZA
tsp	BF
tsq	TH
tsr	VU
tss	TW
tst	ML
tsu	TW
tsv	GA
tsw	NG
tsx	PG
tsy	ML
tsz	MX
tta	CA
ttb	NG
ttc	GT, MX
ttd	PG
tte	PG
ttf	CM
ttg	BN
tth	LA, VN
tti	ID
ttj	UG
ttk	CO
ttl	ZM
ttm	CA
ttn	ID
tto	LA
ttp	ID
ttq	ML, NE
ttr	NG
tts	TH
ttt	AZ, RU
ttu	PG
ttv	PG
ttw	MY
tty	ID
ttz	NP
tua	PG
tub	US
tuc	PG
tud	BR
tue	BR, CO
tuf	CO
tug	TD
tuh	PG
tui	CM, TD
tuj	ID
tuk	AF, IR, TM
tul	NG
tum	MW, ZM
tun	US
tuo	BR, CO
tuq	LY, NE, TD
tur	BG, CY, GR, TR
tus	CA, US
tuu	US
tuv	KE
tux	BR
tuy	KE
tuz	BF
tva	SB
tvd	NG
tve	ID
tvi	NG
tvk	VU
tvl	TV
tvm	ID
tvn	MM
tvo	ID
tvs	KE
tvt	IN
tvu	CM
tvw	ID
tvx	TW
tvy	TL
twa	US
twb	PH
twc	NG
twd	NL
twe	ID
twf	US
twg	ID
twh	CN, LA, VN
twl	MZ
twm	CN, IN
twn	CM
two	BW
twp	PG
twq	NE
twr	MX
twt	BR
twu	ID
tww	PG
twx	MZ
twy	ID
txa	MY
txc	CA, US
txe	ID
txi	BR
txj	NG
txm	ID
txn	ID
txo	IN
txq	ID
txs	ID
txt	ID
txu	BR
txx	MY
txy	MG
tya	PG
tye	BJ, NG
tyh	LA, VN
tyi	CG
tyj	LA, VN
tyl	VN
tyn	ID
typ	AU
tyr	LA, VN
tys	VN
tyt	VN
tyu	BW
tyv	MN, RU
tyx	CG
tyy	NG
tyz	VN
tza	TZ
tzh	MX
tzj	GT
tzm	MA
tzn	ID
tzo	MX
tzx	PG
uam	BR
uan	LA
uar	PG
uba	NG
ubi	TD
ubl	PH
ubr	PG
ubu	PG
uby	TR
uda	NG
ude	RU
udg	IN
udi	AZ
udj	ID
udl	CM
udm	RU
udu	SD, SS
ues	ID
ufi	PG
ugb	AU
uge	SB
ugh	RU
ugn	UG
ugo	TH
ugy	UY
uha	NG
uhn	ID
uig	CN, KZ, MN
uis	PG
uiv	CM, NG
uji	NG
uka	ID
ukg	PG
ukh	CF
uki	IN
ukk	CN, MM
ukl	UA
ukp	NG
ukq	NG
ukr	RO, SK, UA
uks	BR
uku	NG
ukv	UG
ukw	NG
uky	AU
ula	NG
ulb	NG
ulc	RU
ule	AR
ulf	ID
uli	FM
ulk	AU
ull	IN
ulm	ID
uln	PG
ulu	ID
ulw	NI
uly	NG
uma	US
umb	AO
umd	AU
umg	AU
umi	MY
umm	NG
umn	MM
umo	BR
ump	AU
umr	AU
ums	ID
umu	CA, US
una	PG
une	NG
ung	AU
uni	PG
unk	BR
unm	US
unn	AU
unr	IN
unu	PG
unx	IN
unz	ID
uon	TW
upi	PG
upv	VU
ura	PE
urb	BR
urc	AU
urd	IN, PK
ure	BO
urf	AU
urg	PG
urh	NG
uri	PG
urk	TH
url	IN
urm	PG
urn	ID
uro	PG
urp	BR
urr	VU
urt	PG
uru	BR
urv	PG
urw	PG
urx	PG
ury	ID
urz	BR
usa	PG
ush	PK
usi	BD
usk	CM, NG
usp	GT
uss	NG
usu	PG
uta	NG
ute	US
uth	NG
utp	SB
utr	NG
utu	PG
uum	GE
uur	VU
uuu	CN
uve	NC
uvh	PG
uvl	PG
uwa	AU
uya	NG
uzn	TJ, TM, UZ
uzs	AF
vaa	IN
vae	CF
vaf	IR
vag	GH
vah	IN
vai	LR, SL
vaj	AO, NA
val	PG
vam	PG
van	PG
vao	VU
vap	IN
var	MX
vas	IN
vau	CD
vav	IN
vay	NP
vbb	ID
vbk	PH
vec	IT
ved	LK
vel	NL
vem	CM, NG
ven	ZA, ZW
veo	US
vep	RU
ver	CM, NG
vgr	PK
vgt	BE
vic	VG, VI
vid	TZ
vie	CN, VN
vif	AO, CG, GA
vig	BF
vil	AR
vis	IN
vit	NG
viv	PG
vjk	IN, NP
vka	AU
vkj	TD
vkk	ID
vkl	ID
vkm	BR
vkn	NG
vko	ID
vkp	IN
vkt	ID
vku	AU
vkz	NG
vlp	VU
vls	BE, FR, NL
vma	AU
vmb	AU
vmc	MX
vmd	IN
vme	ID
vmf	DE
vmg	PG
vmh	IR
vmi	AU
vmj	MX
vmk	MZ
vml	AU
vmm	MX
vmp	MX
vmq	MX
vmr	MZ
vms	ID
vmu	AU
vmv	US
vmw	MZ
vmx	MX
vmy	MX
vmz	MX
vnk	SB
vnm	VU
vnp	VU
vor	NG
vot	RU
vra	VU
vro	EE, LV, RU
vrs	SB
vrt	VU
vsi	MD
vsl	VE
vsv	ES
vto	ID
vum	GA
vun	TZ
vut	CM, NG
vwa	CN
waa	US
wab	PG
wac	US
wad	ID
wae	AT, CH, IT, LI
waf	BR
wag	PG
wah	ID
wai	ID
waj	PG
wal	ET
wam	US
wan	CI
wao	US
wap	BR, GY
waq	AU
war	PH
was	US
wat	PG
wau	BR
wav	NG
waw	BR, GY
wax	PG
way	BR, GF, SR
waz	PG
wba	GY, VE
wbb	ID
wbe	ID
wbf	BF
wbh	TZ
wbi	TZ
wbj	TZ
wbk	AF
wbl	AF, PK, TJ
wbm	CN
wbp	AU
wbq	IN
wbr	IN
wbs	IN
wbt	AU
wbv	AU
wbw	ID
wca	BR
wci	BJ, TG
wdd	GA
wdg	PG
wdj	AU
wdk	AU
wdt	CA
wdu	AU
wdy	AU
wea	MM
wec	CI
wed	PG
weg	AU
weh	CM
wei	PG
wem	BJ
weo	ID
wep	DE
wer	PG
wes	CM
wet	ID
weu	MM
wew	ID
wfg	ID
wga	AU
wgb	PG
wgg	AU
wgi	PG
wgo	ID
wgu	AU
wgy	AU
wha	ID
whg	PG
whk	ID
whu	ID
wib	BF
wic	US
wie	AU
wif	AU
wig	AU
wih	AU
wii	PG
wij	AU
wik	AU
wil	AU
wim	AU
win	US
wir	BR
wiu	PG
wiv	PG
wiy	US
wja	NG
wji	NG
wka	TZ
wkb	IN
wkd	ID
wkl	IN
wkr	AU
wku	IN
wkw	AU
wky	AU
wla	PG
wlc	KM
wle	ET
wlg	AU
wlh	ID, TL
wli	ID
wlk	US
wll	SD
wln	BE
wlo	ID
wlr	VU
wls	WF
wlu	AU
wlv	AR
wlw	ID
wlx	GH
wmb	AU
wmc	PG
wmd	BR
wme	NP
wmg	CN
wmh	TL
wmi	AU
wmm	ID
wmn	NC
wmo	PG
wms	ID
wmt	AU
wmw	MZ
wmx	PG
wnb	PG
wnc	PG
wnd	AU
wne	PK
wng	ID
wni	KM
wnk	ID
wnm	AU
wnn	AU
wno	ID
wnp	PG
wnu	PG
wnw	US
wny	AU
woa	AU
wob	CI
woc	PG
wod	ID
woe	FM
wof	GM
wog	PG
woi	ID
wok	CM
wol	MR, SN
wom	NG
won	CD
woo	ID
wor	ID
wos	PG
wow	ID
woy	ET
wpc	VE
wrb	AU
wrg	AU
wrh	AU
wri	AU
wrk	AU
wrl	AU
wrm	AU
wrn	SD
wro	AU
wrp	ID
wrr	AU
wrs	ID, PG
wru	ID
wrv	PG
wrw	AU
wrx	ID
wry	IN
wrz	AU
wsa	ID
wsg	IN
wsi	VU
wsk	PG
wsr	PG
wss	GH
wsu	BR
wsv	AF
wtb	TZ
wtf	PG
wth	AU
wti	ET, SD
wtk	PG
wtm	IN
wtw	ID
wua	AU
wub	AU
wud	TG
wuh	CN
wul	ID
wum	CG, GA
wun	TZ
wut	PG
wuu	CN
wuv	PG
wux	AU
wuy	ID
wwa	BJ
wwb	AU
wwo	VU
wwr	AU
www	CM
wxa	CN
wxw	AU
wyb	AU
wyi	AU
wym	PL
wyn	US
wyr	BR
wyy	FJ
xab	NG
xac	IN
xad	US
xai	BR
xaj	BR
xak	BR, VE
xal	RU
xam	ZA
xan	ET
xao	VN
xap	US
xar	PG
xas	RU
xat	BR
xau	ID
xav	BR
xaw	US
xay	ID
xbb	AU
xbd	AU
xbe	AU
xbg	AU
xbi	PG
xbj	AU
xbn	MY
xbp	AU
xbr	ID
xbw	BR
xby	AU
xch	US
xcm	MX
xcn	MX, US
xcv	RU
xcw	MX, US
xcy	US
xda	AU
xdk	AU
xdo	AO
xdq	RU
xdy	ID
xed	CM, NG
xeg	ZA
xel	SD
xem	ID
xer	BR
xes	PG
xet	BR
xeu	PG
xgb	CI
xgd	AU
xgf	US
xgg	AU
xgi	AU
xgm	AU
xgr	MX, US
xgu	AU
xgw	AU
xhe	PK
xho	LS, ZA
xhv	LA, VN
xii	ZA
xin	GT
xir	BR
xis	IN
xiy	BR
xjb	AU
xjt	AU
xka	PK
xkb	BJ, TG
xkc	IR
xkd	ID
xke	ID
xkf	BT
xkg	ML
xki	KE
xkj	IR
xkk	KH
xkl	ID, MY
xkn	ID
xko	LA
xkp	IR
xkq	ID
xkr	BR
xks	ID
xkt	GH
xku	CG
xkv	BW
xkw	ID
xkx	PG
xky	ID, MY
xkz	BT
xla	PG
xlb	US
xlo	US
xma	SO
xmb	CM
xmc	MZ
xmd	CM
xmf	GE
xmg	CM
xmh	AU
xmj	CM, TD
xml	MY
xmm	ID
xmo	BR
xmp	AU
xmq	AU
xms	MA
xmt	ID
xmu	AU
xmv	MG
xmw	MG
xmx	ID
xmy	AU
xmz	ID
xnb	TW
xnh	CN
xni	AU
xnj	TZ
xnk	AU
xnm	AU
xnn	PH
xnq	MZ
xnr	IN
xns	IN
xnt	US
xnu	AU
xny	AU
xnz	EG
xoc	NG
xod	ID
xog	UG
xoi	PG
xok	BR
xom	ET, SD, SS
xon	GH, TG
xoo	BR
xop	PG
xor	BR
xow	PG
xpa	AU
xpb	AU
xpd	AU
xpe	LR
xpf	AU
xph	AU
xpj	AU
xpk	BR
xpl	AU
xpm	RU
xpn	BR
xpo	MX
xpq	US
xpt	AU
xpv	AU
xpw	AU
xpx	AU
xpz	AU
xra	BR
xrb	BF
xrd	AU
xre	BR
xrg	AU
xri	BR
xrn	RU
xrt	US
xru	AU
xrw	PG
xsb	PH
xse	ID
xsh	NG
xsi	PG
xsj	TZ
xsl	CA
xsm	BF, GH
xsn	NG
xso	MX
xsp	PG
xsq	MZ
xsr	CN, IN, NP
xsu	BR, VE
xsv	BY, LT, PL
xsy	TW
xta	MX
xtb	MX
xtc	SD
xtd	MX
xte	ID
xth	AU
xti	MX
xtj	MX
xtl	MX
xtm	MX
xtn	MX
xtp	MX
xts	MX
xtt	MX
xtu	MX
xtv	AU
xtw	BR
xty	MX
xua	IN
xub	IN
xud	AU
xug	JP
xuj	IN
xul	AU
xun	AU
xuo	CM, TD
xup	US
xut	AU
xuu	AO, BW, NA
xvi	AF, PK
xwa	BR
xwc	US
xwd	AU
xwe	BJ
xwg	ET
xwj	AU
xwk	AU
xwl	BJ, TG
xwr	ID
xwt	AU
xww	AU
xxb	GH
xxk	ID
xxm	AU
xxr	BR
xxt	ID
xya	AU
xyb	AU
xyj	AU
xyk	AU
xyl	BR
xyt	AU
xyy	AU
xzm	LT, LV
yaa	BO, BR, PE
yab	BR
yac	ID
yad	CO, PE
yae	VE
yaf	AO, CD
yag	AR, CL
yah	TJ
yai	TJ
yaj	CF
yak	US
yal	GN, ML, SL, SN
yam	CM, NG
yan	HN, NI
yao	MW, MZ
yap	FM
yaq	MX
yar	VE
yas	CM
yat	CM
yau	VE
yav	CM
yaw	BR
yax	AO, ZM
yay	NG
yaz	NG
yba	NG
ybb	CM
ybe	CN
ybh	IN, NP
ybi	NP
ybj	NG
ybk	CN
ybl	CM, NG
ybm	PG
ybn	BR
ybo	PG
ybx	PG
yby	PG
ych	CN
ycl	CN
ycn	CO
ycp	LA
ycr	TW
yda	AU
ydd	UA
yde	PG
ydg	PK
ydk	PG
yea	IN
yec	DE
yee	PG
yei	CM
yej	GR, IL
yer	NG
yet	ID
yeu	IN
yev	PG
yey	BW, NA
yga	AU
ygi	AU
ygl	PG
ygm	PG
ygp	CN
ygr	PG
ygs	AU
ygu	AU
ygw	PG
yha	CN
yhd	IL
yhl	CN
yhs	AU
yia	AU
yif	CN
yig	CN
yih	DE
yii	AU
yij	AU
yik	CN
yil	AU
yim	IN
yin	MM
yip	CN
yiq	CN
yir	ID
yis	PG
yit	CN
yiu	CN
yiv	CN
yix	CN
yiz	CN
yka	PH
ykg	RU
ykh	CN, MN, RU
yki	ID
ykk	PG
ykl	CN
ykm	PG
ykn	CN
yko	CM, GQ
ykr	PG
ykt	CN
yku	CN
yky	CF
yla	PG
ylb	PG
yle	PG
ylg	PG
yli	ID
yll	PG
ylm	CN
yln	CN
ylo	CN
ylr	AU
ylu	PG
yly	NC
ymb	PG
ymc	CN
ymd	CN
yme	PE
ymg	CD
ymh	CN
ymi	CN
ymk	MZ, TZ
yml	PG
ymm	SO
ymn	ID
ymo	PG
ymp	PG
ymq	CN
ymr	IN
ymx	CN
ymz	CN
yna	CN
ynd	AU
yne	CN
yng	CD
ynk	RU
ynl	PG
ynn	US
yno	TH
ynq	NG
yns	CD
ynu	CO
yob	PG
yog	PH
yoi	JP
yok	US
yol	IE
yom	AO, CD, CG
yon	PG
yor	NG
yot	NG
yox	JP
yoy	LA, TH
ypa	CN
ypb	CN
ypg	CN
yph	CN
ypm	CN
ypn	CN
ypo	CN
ypp	CN
ypz	CN
yra	PG
yrb	PG
yre	CI
yrk	RU
yrl	BR, CO, VE
yrm	AU
yrn	CN
yro	BR
yrs	ID
yrw	PG
yry	AU
ysc	HU
ysd	CN
ysg	CN
ysl	BA, ME, MK, RS, SI
ysm	MM
ysn	CN
yso	CN
ysp	CN
ysr	RU
yss	PG
ysy	CN
yta	CN
ytl	CN
ytp	CN
ytw	PG
yty	AU
yua	BZ, MX
yub	AU
yuc	US
yud	IL
yue	CN, HK, MO
yuf	US
yug	RU
yui	BR, CO
yuj	PG
yuk	US
yul	CF, SD
yum	US
yun	NG
yup	CO, VE
yuq	BO
yur	US
yut	PG
yuw	PG
yux	RU
yuy	CN
yuz	BO
yva	ID
yvt	VE
ywa	PG
ywg	AU
ywl	CN
ywn	BR
ywq	CN
ywr	AU
ywt	CN
ywu	CN
yww	AU
yxa	AU
yxg	AU
yxl	AU
yxm	AU
yxu	AU
yxy	AU
yyr	AU
yyu	PG
yyz	CN
yzg	CN
yzk	CN
zaa	MX
zab	MX
zac	MX
zad	MX
zae	MX
zaf	MX
zag	SD, TD
zah	NG
zai	MX
zaj	TZ
zak	TZ
zal	CN
zam	MX
zao	MX
zaq	MX
zar	MX
zas	MX
zat	MX
zau	IN
zav	MX
zaw	MX
zax	MX
zay	ET
zaz	NG
zbc	MY
zbe	MY
zbt	ID
zbu	NG
zbw	MY
zca	MX
zcd	MX
zch	CN
zdj	KM
zea	NL
zeg	PG
zeh	CN
zem	NG
zen	MR
zga	TZ
zgb	CN
zgh	MA
zgm	CN
zgn	CN
zgr	PG
zhb	CN
zhd	CN
zhi	NG
zhn	CN
zhw	CM
zia	PG
zib	ZW
zik	PG
zil	GN
zim	TD
zin	TZ
ziw	TZ
ziz	CM, NG
zka	ID
zkd	MM
zkk	US
zkn	MM
zko	RU
zkp	BR
zkr	CN
zku	AU
zkv	LV
zla	CD
zlj	CN
zlm	ID, MY
zln	CN
zlq	CN
zlu	NG
zma	AU
zmb	CD
zmc	AU
zmd	AU
zme	AU
zmf	CD
zmg	AU
zmh	PG
zmi	MY
zmj	AU
zmk	AU
zml	AU
zmm	AU
zmn	CG, GA
zmo	SD
zmp	CD
zmq	CD
zmr	AU
zms	CD
zmt	AU
zmu	AU
zmv	AU
zmw	CD
zmx	CG
zmy	AU
zmz	CD, CG
zna	TD
zne	CD, CF, SS
zng	CN, VN
znk	AU
zns	NG
zoc	MX
zoh	MX
zom	IN, MM
zoo	MX
zoq	MX
zor	MX
zos	MX
zpa	MX
zpb	MX
zpc	MX
zpd	MX
zpe	MX
zpf	MX
zpg	MX
zph	MX
zpi	MX
zpj	MX
zpk	MX
zpl	MX
zpm	MX
zpn	MX
zpo	MX
zpp	MX
zpq	MX
zpr	MX
zps	MX
zpt	MX
zpu	MX
zpv	MX
zpw	MX
zpx	MX
zpy	MX
zpz	MX
zqe	CN
zrg	IN
zrn	TD
zro	EC
zrs	ID
zsa	PG
zsl	ZM
zsm	MY
zsr	MX
zsu	PG
zte	MX
ztg	MX
ztl	MX
ztm	MX
ztn	MX
ztp	MX
ztq	MX
zts	MX
ztt	MX
ztu	MX
ztx	MX
zty	MX
zuh	PG
zul	LS, MZ, ZA
zum	IR, OM
zun	US
zuy	CM
zwa	ET
zyb	CN
zyg	CN
zyj	CN
zyn	CN
zyp	IN, MM
zzj	CN
