#!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
#!
#! ISO language codes (2-char and 3-char).  From https://www.loc.gov/standards/iso639-2/php/code_list.php,
#! augmented by entries from the Ethnologue.  See also
#! https://en.wikipedia.org/wiki/List_of_ISO_639_language_codes and the places
#! it points to.
#!
#! Format is:
#!
#!   3-char code | 2-char code where available | language name | comma-separated list of countries where language is used.
#!
#! where ' | ' represents a tab.
#!
#!
#!
#! Manual changes
#! ==============
#!
#! The 3-char code for Bengali (ben) does have a 2-char equivalent (bn).
#! However, I have removed the 2-char code below, because if we use it, texts
#! are recorded as Bangala rather than Bengali.  In fact, Bangala is a
#! recognised alternative to Bengali, but we have decided we want the texts
#! displayed as Bengali.
#!
#!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!

jbe		Judeo-Berber	Israel
jbi		Badjiri	Australia
jbj		Arandai	Indonesia
jbk		Barikewa	Papua New Guinea
jbm		Bijim	Nigeria
jbn		Nafusi	Libya
jbr		Jofotek-Bromnya	Indonesia
jbt		Jabutí	Brazil
jbu		Jukun Takum	Cameroon, Nigeria
jbw		Yawijibaya	Australia
jcs		Konchri Sain	Jamaica
jct		Krimchak	Russian Federation, Ukraine
jda		Jad	India
jdg		Jadgali	Pakistan
jdt		Judeo-Tat	Russian Federation
jeb		Jebero	Peru
jee		Jerung	Nepal
jeh		Jeh	Laos, Vietnam
jei		Yei	Indonesia
jek		Jeri Kuo	Côte d’Ivoire
jel		Yelmek	Indonesia
jen		Dza	Nigeria
jer		Jere	Nigeria
jet		Manem	Indonesia, Papua New Guinea
jeu		Jonkor Bourmataguil	Chad
jgb		Ngbee	Democratic Republic of the Congo
jge		Judeo-Georgian	Israel
jgk		Gwak	Nigeria
jgo		Ngomba	Cameroon
jhi		Jehai	Malaysia
jhs		Jhyankot Sign Language	Nepal
jia		Jina	Cameroon
jib		Jibu	Nigeria
jic		Tol	Honduras
jid		Bu	Nigeria
jie		Jilbe	Nigeria
jig		Jingulu	Australia
jih		sTodsde	China
jii		Jiiddu	Somalia
jil		Jilim	Papua New Guinea
jim		Jimjimen	Cameroon
jio		Jiamao	China
jiq		Lavrung	China
jit		Jita	Tanzania
jiu		Youle Jinuo	China
jiv		Shuar	Ecuador
jiy		Buyuan Jinuo	China
jje		Jejueo	South Korea
jjr		Bankal	Nigeria
jka		Kaera	Indonesia
jkm		Mobwa Karen	Myanmar
jko		Kubo	Papua New Guinea
jkp		Paku Karen	Myanmar
jkr		Koro	India
jks		Amami Koniya Sign Language	Japan
jku		Labir	Nigeria
jle		Ngile	Sudan
jls		Jamaican Sign Language	Jamaica
jma		Dima	Papua New Guinea
jmb		Zibinju	Nigeria
jmc		Machame	Tanzania
jmd		Yamdena	Indonesia
jmi		Jimi	Nigeria
jml		Jumli	Nepal
jmn		Makuri Naga	India, Myanmar
jmr		Kamara	Ghana
jms		Mashi	Nigeria
jmw		Mouwase	Papua New Guinea
jmx		Western Juxtlahuaca Mixtec	Mexico
jna		Jangshung	India
jnd		Jandavra	Pakistan
jng		Yangman	Australia
jni		Janji	Nigeria
jnj		Yemsa	Ethiopia
jnl		Rawat	India
jns		Jaunsari	India
job		Kiviila	Democratic Republic of the Congo
jod		Wojenaka	Côte d’Ivoire
jog		Jogi	Pakistan
jor		Jorá	Bolivia
jos		Jordanian Sign Language	Jordan
jow		Jowulu	Mali
jpn	ja	Japanese	Japan
jpr		Dzhidi	Israel
jqr		Jaqaru	Peru
jra		Jarai	Cambodia, Vietnam
jrr		Jiru	Nigeria
jrt		Jakattoe	Nigeria
jru		Japreria	Venezuela
jsl		Japanese Sign Language	Japan
jua		Júma	Brazil
jub		Wannu	Nigeria
juc		Jurchen	China
jud		Worodougou	Côte d’Ivoire
juh		Hõne	Nigeria
jui		Ngadjuri	Australia
juk		Wapan	Nigeria
jul		Jirel	Nepal
jum		Jumjum	Sudan, South Sudan
jun		Juang	India
juo		Jiba	Nigeria
jup		Hupdë	Brazil, Colombia
jur		Jurúna	Brazil
jus		Jumli Sign Language	Nepal
juu		Juu	Nigeria
juw		Wãpha	Nigeria
juy		Juray	India
jvd		Javindo	Indonesia
jvn		Suriname Javanese	Suriname
jwi		Jwira-Pepesa	Ghana
jya		Jiarong	China
jye		Judeo-Yemeni Arabic	Yemen
jyy		Jaya	Chad
kaa		Karakalpak	Uzbekistan
kab		Kabyle	Algeria
kac		Jingpho	China, Myanmar
kad		Adara	Nigeria
kae		Ketangalan	China–Taiwan
kaf		Katso	China
kag		Kajaman	Malaysia
kah		Kara	Central African Republic
kai		Karekare	Nigeria
kaj		Jju	Nigeria
kak		Kalanguya	Philippines
kal	kl	Greenlandic	Greenland
kam		Kamba	Kenya, Tanzania
kan	kn	Kannada	India
kao		Xaasongaxango	Mali
kap		Bezhta	Georgia, Russian Federation
kaq		Capanahua	Peru
kas	ks	Kashmiri	India, Pakistan
kat	ka	Georgian	Georgia, Turkey
kav		Katukína	Brazil
kax		Kao	Indonesia
kay		Kamayurá	Brazil
kaz	kk	Kazakh	China, Kazakhstan, Mongolia, Uzbekistan
kba		Kalarko	Australia
kbb		Kaxuiâna	Brazil
kbc		Kadiwéu	Brazil
kbd		Kabardian	Russian Federation
kbe		Kanju	Australia
kbg		Khamba	India
kbh		Camsá	Colombia
kbi		Kaptiau	Indonesia
kbj		Kari	Democratic Republic of the Congo
kbk		Koiari	Papua New Guinea
kbl		Kanembu	Chad
kbm		Iwal	Papua New Guinea
kbn		Kare	Central African Republic, Cameroon
kbo		Keliko	Democratic Republic of the Congo, South Sudan
kbp		Kabiyè	Benin, Togo
kbq		Kamano	Papua New Guinea
kbr		Kafa	Ethiopia
kbs		Kande	Gabon
kbt		Abadi	Papua New Guinea
kbu		Kabutra	Pakistan
kbv		Dla	Indonesia, Papua New Guinea
kbw		Kaiep	Papua New Guinea
kbx		Ap Ma	Papua New Guinea
kby		Manga Kanuri	Niger, Nigeria
kbz		Duhwa	Nigeria
kca		Khanty	Russian Federation
kcb		Kawacha	Papua New Guinea
kcc		Lubila	Nigeria
kcd		Ngkâlmpw Kanum	Indonesia
kce		Kaivi	Nigeria
kcf		Ukaan	Nigeria
kcg		Tyap	Nigeria
kch		Vono	Nigeria
kci		Kamantan	Nigeria
kcj		Kobiana	Guinea-Bissau
kck		Kalanga	Botswana, Zimbabwe
kcl		Kala	Papua New Guinea
kcm		Gula	Central African Republic, Sudan
kcn		Nubi	Uganda
kco		Kinalakna	Papua New Guinea
kcp		Kanga	Sudan
kcq		Kamo	Nigeria
kcr		Katla	Sudan
kcs		Koenoem	Nigeria
kct		Kayan	Papua New Guinea
kcu		Kami	Tanzania
kcv		Kete	Democratic Republic of the Congo
kcw		Kabwari	Democratic Republic of the Congo
kcx		Kachama-Ganjule	Ethiopia
kcy		Korandje	Algeria
kcz		Konongo	Tanzania
kda		Worimi	Australia
kdc		Kutu	Tanzania
kdd		Yankunytjatjara	Australia
kde		Makonde	Mozambique, Tanzania
kdf		Mamusi	Papua New Guinea
kdg		Seba	Democratic Republic of the Congo
kdh		Tem	Togo
kdi		Kumam	Uganda
kdj		Ng’akarimojong	Uganda
kdk		Numèè	New Caledonia
kdl		Tsikimba	Nigeria
kdm		Gyong	Nigeria
kdn		Kunda	Mozambique, Zambia, Zimbabwe
kdp		Nikyob-Nindem	Nigeria
kdq		Koch	Bangladesh, India
kdr		Karaim	Lithuania, Russian Federation
kdt		Kuay	Cambodia, Laos, Thailand
kdu		Kadaru	Sudan
kdw		Koneraw	Indonesia
kdx		Kam	Nigeria
kdy		Keijar	Indonesia
kdz		Kwaja	Cameroon
kea		Kabuverdianu	Cape Verde Islands
keb		Kélé	Gabon
kec		Keiga	Sudan
ked		Kerewe	Tanzania
kee		Eastern Keres	United States
kef		Kpessi	Togo
keg		Tese	Sudan
keh		Mevembet	Papua New Guinea
kei		Kei	Indonesia
kej		Kadar	India
kek		Qꞌeqchiꞌ	Belize, Guatemala
kel		Kela	Democratic Republic of the Congo
kem		Kemak	Indonesia, East Timor
ken		Kenyang	Cameroon
keo		Kakwa	Democratic Republic of the Congo, South Sudan, Uganda
kep		Kaikadi	India
keq		Kamar	India
ker		Kera	Cameroon, Chad
kes		Kugbo	Nigeria
ket		Ket	Russian Federation
keu		Akebu	Togo
kev		Kanikkaran	India
kew		West Kewapi	Papua New Guinea
kex		Kukna	India
key		Kupia	India
kez		Kukele	Nigeria
kfa		Kodava	India
kfb		Northwestern Kolami	India
kfc		Konda-Dora	India
kfd		Korra Koraga	India
kfe		Kota	India
kff		Koya	India
kfg		Kudiya	India
kfh		Kurichiya	India
kfi		Kannada Kurumba	India
kfj		Kemiehua	China
kfk		Kinnauri	India
kfl		Kung	Cameroon
kfm		Khunsari	Iran
kfn		Kuk	Cameroon
kfo		Koro	Côte d’Ivoire
kfp		Korwa	India
kfq		Korku	India
kfr		Kacchi	India
kfs		Bilaspuri	India
kft		Kanjari	India
kfu		Katkari	India
kfv		Kurmukar	India
kfw		Kharam Naga	India
kfx		Kullu Pahari	India
kfy		Kumaoni	India
kfz		Koromfé	Burkina Faso, Mali
kga		Koyaga	Côte d’Ivoire
kgb		Kawe	Indonesia
kge		Komering	Indonesia
kgf		Kube	Papua New Guinea
kgg		Kusunda	Nepal
kgi		Selangor Sign Language	Malaysia
kgj		Gamal Kham	Nepal
kgk		Kaiwá	Brazil
kgl		Kunggari	Australia
kgn		Karingani	Iran
kgo		Krongo	Sudan
kgp		Kaingang	Brazil
kgq		Kamoro	Indonesia
kgr		Abun	Indonesia
kgs		Kumbainggar	Australia
kgt		Somyev	Nigeria
kgu		Kovol	Papua New Guinea
kgv		Karas	Indonesia
kgw		Karon Dori	Indonesia
kgx		Kamaru	Indonesia
kgy		Kyirong	China, Nepal
kha		Khasi	Bangladesh, India
khb		Lü	China, Laos, Myanmar
khc		Tukang Besi North	Indonesia
khd		Bädi Kanum	Indonesia
khe		Korowai	Indonesia
khf		Khuen	Laos
khg		Khams Tibetan	China, Myanmar
khh		Kehu	Indonesia
khj		Kuturmi	Nigeria
khk		Halh Mongolian	Mongolia, Russian Federation
khl		Lusi	Papua New Guinea
khm	km	Khmer	Cambodia, Vietnam
khn		Khandesi	India
khp		Kapauri	Indonesia
khq		Koyra Chiini Songhay	Mali
khr		Kharia	India
khs		Kasua	Papua New Guinea
kht		Khamti	Myanmar
khu		Nkumbi	Angola
khv		Khvarshi	Russian Federation
khw		Khowar	Pakistan
khx		Kanu	Democratic Republic of the Congo
khy		Kele	Democratic Republic of the Congo
khz		Keapara	Papua New Guinea
kia		Kim	Chad
kib		Koalib	Sudan
kic		Kickapoo	Mexico, United States
kid		Koshin	Cameroon
kie		Kibet	Chad
kif		Eastern Parbate Kham	Nepal
kig		Kimaghima	Indonesia
kih		Kilmeri	Papua New Guinea
kii		Kitsai	United States
kij		Kilivila	Papua New Guinea
kik	ki	Gikuyu	Kenya
kil		Kariya	Nigeria
kim		Karagas	Russian Federation
kin	rw	Fumbira	Democratic Republic of the Congo, Rwanda, Uganda
kio		Kiowa	United States
kip		Sheshi Kham	Nepal
kiq		Kosare	Indonesia
kir	ky	Kyrgyz	China, Kyrgyzstan, Tajikistan
kis		Kis	Papua New Guinea
kit		Agob	Papua New Guinea
kiu		Northern Zazaki	Turkey
kiv		Kimbu	Tanzania
kiw		Northeast Kiwai	Papua New Guinea
kix		Khiamniungan Naga	India, Myanmar
kiy		Kirikiri	Indonesia
kiz		Kisi	Tanzania
kja		Mlap	Indonesia
kjb		Q’anjob’al	Guatemala
kjc		Coastal Konjo	Indonesia
kjd		Southern Kiwai	Papua New Guinea
kje		Kisar	Indonesia
kjg		Khmu	China, Laos, Thailand, Vietnam
kjh		Khakas	Russian Federation
kji		Zabana	Solomon Islands
kjj		Khinalugh	Azerbaijan
kjk		Highland Konjo	Indonesia
kjl		Western Parbate Kham	Nepal
kjm		Kháng	Vietnam
kjn		Kunjen	Australia
kjo		Pahari Kinnauri	India
kjp		Pwo West-Central Thailand Karen	Myanmar, Thailand
kjq		Western Keres	United States
kjr		Kurudu	Indonesia
kjs		East Kewapi	Papua New Guinea
kjt		Phrae Pwo Karen	Thailand
kju		Kashaya	United States
kjx		Ramopa	Papua New Guinea
kjy		Pole	Papua New Guinea
kjz		Bumthangkha	Bhutan
kka		Kakanda	Nigeria
kkb		Kwerisa	Indonesia
kkc		Odoodee	Papua New Guinea
kkd		Kinuku	Nigeria
kke		Kakabe	Guinea
kkf		Kalaktang Monpa	India
kkg		Mabaka Valley Kalinga	Philippines
kkh		Khün	Myanmar
kki		Kagulu	Tanzania
kkj		Kako	Central African Republic, Cameroon
kkk		Kokota	Solomon Islands
kkl		Kosarek Yale	Indonesia
kkm		Kiong	Nigeria
kkn		Kon Keu	China
kko		Karko	Sudan
kkp		Koko-Bera	Australia
kkq		Kaiku	Democratic Republic of the Congo
kkr		Kir-Balar	Nigeria
kks		Giiwo	Nigeria
kkt		Koyee	Nepal
kku		Tumi	Nigeria
kkv		Kangean	Indonesia
kkw		Teke-Kukuya	Congo
kkx		Kohin	Indonesia
kky		Guugu Yimidhirr	Australia
kkz		Kaska	Canada
kla		Klamath-Modoc	United States
klb		Kiliwa	Mexico
klc		Kolbila	Cameroon
kld		Gamilaraay	Australia
kle		Kulung	India, Nepal
klf		Kendeje	Chad
klg		Tagakolu	Philippines
klh		Weliki	Papua New Guinea
kli		Kalumpang	Indonesia
klj		Khalaj	Iran
klk		Kono	Nigeria
kll		Kagan Kalagan	Philippines
klm		Migum	Papua New Guinea
klo		Kapya	Nigeria
klp		Kamasa	Papua New Guinea
klq		Rumu	Papua New Guinea
klr		Khaling	Nepal
kls		Kalasha	Pakistan
klt		Nukna	Papua New Guinea
klu		Klao	Liberia
klv		Maskelynes	Vanuatu
klw		Tado	Indonesia
klx		Koluwawa	Papua New Guinea
kly		Kalao	Indonesia
klz		Kabola	Indonesia
kma		Konni	Ghana
kmb		Kimbundu	Angola
kmc		Southern Dong	China
kmd		Majukayang Kalinga	Philippines
kme		Bakole	Cameroon
kmf		Kare	Papua New Guinea
kmg		Kâte	Papua New Guinea
kmh		Kalam	Papua New Guinea
kmi		Kami	Nigeria
kmj		Kumarbhag Paharia	India
kmk		Limos Kalinga	Philippines
kml		Tanudan Kalinga	Philippines
kmm		Kom	India
kmn		Awtuw	Papua New Guinea
kmo		Kwoma	Papua New Guinea
kmp		Gimme	Cameroon
kmq		Gwama	Ethiopia
kmr		Northern Kurdish	Armenia, Azerbaijan, Iraq, Iran, Syria, Turkey
kms		Kamasau	Papua New Guinea
kmt		Kemtuik	Indonesia
kmu		Kanite	Papua New Guinea
kmv		Karipuna French Creole	Brazil
kmw		Komo	Democratic Republic of the Congo
kmx		Waboda	Papua New Guinea
kmy		Koma	Cameroon, Nigeria
kmz		Khorasani Turkish	Iran
kna		Dera	Nigeria
knb		Lubuagan Kalinga	Philippines
knc		Yerwa Kanuri	Cameroon, Niger, Nigeria, Chad
knd		Konda	Indonesia
kne		Kankanaey	Philippines
knf		Mankanya	Guinea-Bissau, Senegal
kng		Koongo	Democratic Republic of the Congo, Congo
kni		Kanufi	Nigeria
knj		Western Kanjobal	Guatemala, Mexico
knk		Kuranko	Guinea, Sierra Leone
knl		Keninjal	Indonesia
knm		Kanamarí	Brazil
knn		Konkani	India
kno		Kono	Sierra Leone
knp		Kwanja	Cameroon
knq		Kintaq	Malaysia
knr		Kaningra	Papua New Guinea
kns		Kensiu	Malaysia, Thailand
knt		Panoan Katukína	Brazil
knu		Kono	Guinea
knv		Tabo	Papua New Guinea
knw		Kung-Ekoka	Botswana, Namibia
knx		Salako	Indonesia, Malaysia
kny		Kanyok	Democratic Republic of the Congo
knz		Sàmòmá	Burkina Faso, Mali
koa		Konomala	Papua New Guinea
koc		Kpati	Nigeria
kod		Kodi	Indonesia
koe		Kacipo-Bale Suri	Ethiopia, South Sudan
kof		Kubi	Nigeria
kog		Kogi	Colombia
koh		Koyo	Congo
koi		Komi-Permyak	Russian Federation
kol		Kol	Papua New Guinea
koo		Konzo	Democratic Republic of the Congo, Uganda
kop		Waube	Papua New Guinea
koq		Kota	Congo, Gabon
kor	ko	Korean	North Korea, South Korea
kos		Kosraean	Micronesia
kot		Lagwan	Cameroon, Chad
kou		Koke	Chad
kov		Kudu-Camo	Nigeria
kow		Kugama	Nigeria
koy		Koyukon	United States
koz		Amako	Papua New Guinea
kpa		Kutto	Nigeria
kpb		Mullu Kurumba	India
kpc		Curripaco	Brazil, Colombia, Venezuela
kpd		Koba	Indonesia
kpf		Komba	Papua New Guinea
kpg		Kapingamarangi	Micronesia
kph		Kplang	Ghana
kpi		Kofei	Indonesia
kpj		Karajá	Brazil
kpk		Kpan	Nigeria
kpl		Kpala	Democratic Republic of the Congo
kpm		Koho	Vietnam
kpn		Kepkiriwát	Brazil
kpo		Ikposo	Ghana, Togo
kpq		Korupun-Sela	Indonesia
kpr		Korafe-Yegha	Papua New Guinea
kps		Tehit	Indonesia
kpt		Karata	Russian Federation
kpu		Kafoa	Indonesia
kpv		Komi-Zyrian	Russian Federation
kpw		Kobon	Papua New Guinea
kpx		Mountain Koiali	Papua New Guinea
kpy		Koryak	Russian Federation
kpz		Kupsapiiny	Uganda
kqa		Mum	Papua New Guinea
kqb		Kovai	Papua New Guinea
kqc		Doromu-Koki	Papua New Guinea
kqd		Koy Sanjaq Surat	Iraq
kqe		Kalagan	Philippines
kqf		Kakabai	Papua New Guinea
kqg		Khe	Burkina Faso
kqh		Kisankasa	Tanzania
kqi		Koita	Papua New Guinea
kqj		Koromira	Papua New Guinea
kqk		Kotafon Gbe	Benin
kql		Kyenele	Papua New Guinea
kqm		Khisa	Burkina Faso, Côte d’Ivoire
kqn		Kaonde	Democratic Republic of the Congo, Zambia
kqo		Eastern Krahn	Liberia
kqp		Kimré	Chad
kqq		Krenak	Brazil
kqr		Kimaragang	Malaysia
kqs		Northern Kissi	Guinea, Sierra Leone
kqt		Klias River Kadazan	Malaysia
kqu		Seroa	South Africa
kqv		Kolod Murut	Indonesia, Malaysia
kqw		Kandas	Papua New Guinea
kqx		Mser	Cameroon, Chad
kqy		Koorete	Ethiopia
kqz		Korana	South Africa
kra		Kumal	Nepal
krb		Karkin	United States
krc		Karachay-Balkar	Russian Federation
krd		Kairui-Midiki	East Timor
kre		Panará	Brazil
krf		Koro	Vanuatu
krh		Kurama	Nigeria
kri		Krio	Sierra Leone
krj		Kinaray-a	Philippines
krk		Kerek	Russian Federation
krl		Karelian	Russian Federation
krn		Sapo	Liberia
krp		Durop	Cameroon, Nigeria
krr		Krung	Cambodia
krs		Gbaya	Sudan, South Sudan
krt		Tumari Kanuri	Niger
kru		Kurux	Bangladesh, India, Nepal
krv		Kavet	Cambodia
krw		Western Krahn	Côte d’Ivoire, Liberia
krx		Karon	Senegal
kry		Kryts	Azerbaijan
krz		Sota Kanum	Indonesia
ksb		Shambala	Tanzania
ksc		Southern Kalinga	Philippines
ksd		Kuanua	Papua New Guinea
kse		Kuni	Papua New Guinea
ksf		Bafia	Cameroon
ksg		Kusaghe	Solomon Islands
ksh		Ripuarian	Germany
ksi		I’saka	Papua New Guinea
ksj		Uare	Papua New Guinea
ksk		Kansa	United States
ksl		Kumalu	Papua New Guinea
ksm		Kumba	Nigeria
ksn		Kasiguranin	Philippines
kso		Kofa	Nigeria
ksp		Kaba	Central African Republic, Nigeria, Chad
ksq		Kwaami	Nigeria
ksr		Borong	Papua New Guinea
kss		Southern Kisi	Liberia, Sierra Leone
kst		Winyé	Burkina Faso
ksu		Khamyang	India
ksv		Kusu	Democratic Republic of the Congo
ksw		S’gaw Karen	Myanmar, Thailand
ksx		Kedang	Indonesia
ksy		Kharia Thar	India
ksz		Kodaku	India
kta		Katua	Vietnam
ktb		Kambaata	Ethiopia
ktc		Kholok	Nigeria
ktd		Kokata	Australia
kte		Nubri	Nepal
ktf		Kwami	Democratic Republic of the Congo
ktg		Kalkutung	Australia
kth		Karanga	Chad
kti		North Muyu	Indonesia
ktj		Plapo Krumen	Côte d’Ivoire
ktk		Kaniet	Papua New Guinea
ktl		Koroshi	Iran
ktm		Kurti	Papua New Guinea
ktn		Karitiâna	Brazil
kto		Kuot	Papua New Guinea
ktp		Kaduo	China, Laos
kts		South Muyu	Indonesia
ktt		Ketum	Indonesia
ktu		Kituba	Democratic Republic of the Congo
ktv		Eastern Katu	Vietnam
ktw		Kato	United States
ktx		Kaxararí	Brazil
kty		Kango	Democratic Republic of the Congo
ktz		Juǀ’hoansi	Botswana, Namibia
kua	kj	Kwanyama	Angola, Namibia
kub		Kutep	Cameroon, Nigeria
kuc		Kwinsu	Indonesia
kud		’Auhelawa	Papua New Guinea
kue		Kuman	Papua New Guinea
kuf		Western Katu	Laos
kug		Kupa	Nigeria
kuh		Kushi	Nigeria
kui		Kuikúro-Kalapálo	Brazil
kuj		Kuria	Kenya, Tanzania
kuk		Kepo’	Indonesia
kul		Kulere	Nigeria
kum		Kumyk	Russian Federation
kun		Kunama	Eritrea
kuo		Kumukio	Papua New Guinea
kup		Kunimaipa	Papua New Guinea
kuq		Karipuna	Brazil
kus		Kusaal	Burkina Faso, Ghana, Togo
kut		Kutenai	Canada, United States
kuu		Upper Kuskokwim	United States
kuv		Kur	Indonesia
kuw		Kpagua	Central African Republic
kux		Kukatja	Australia
kuy		Kuuku-Ya’u	Australia
kuz		Kunza	Chile
kva		Bagvalal	Russian Federation
kvb		Kubu	Indonesia
kvc		Kove	Papua New Guinea
kvd		Kui	Indonesia
kve		Kalabakan Murut	Malaysia
kvf		Kabalai	Chad
kvg		Kuni-Boazi	Papua New Guinea
kvh		Komodo	Indonesia
kvi		Kwang	Chad
kvj		Psikye	Cameroon, Nigeria
kvk		Korean Sign Language	North Korea, South Korea
kvl		Kayaw	Myanmar
kvm		Kendem	Cameroon
kvn		Border Kuna	Colombia, Panama
kvo		Dobel	Indonesia
kvp		Kompane	Indonesia
kvq		Geba Karen	Myanmar
kvr		Kerinci	Indonesia
kvt		Lahta	Myanmar
kvu		Yinbaw	Myanmar
kvv		Kola	Indonesia
kvw		Wersing	Indonesia
kvx		Parkari Koli	Pakistan
kvy		Yintale	Myanmar
kvz		Tsaukambo	Indonesia
kwa		Dâw	Brazil
kwb		Kwa	Nigeria
kwc		Likwala	Congo
kwd		Kwaio	Solomon Islands
kwe		Kwerba	Indonesia
kwf		Kwara’ae	Solomon Islands
kwg		Sara Kaba Démé	Chad
kwh		Kowiai	Indonesia
kwi		Awa-Cuaiquer	Colombia, Ecuador
kwj		Kwanga	Papua New Guinea
kwk		Kwakwala	Canada
kwl		Kofyar	Nigeria
kwm		Kwambi	Namibia
kwn		Kwangali	Angola, Namibia
kwo		Kwomtari	Papua New Guinea
kwp		Kodia	Côte d’Ivoire
kwr		Kwer	Indonesia
kws		Kwese	Democratic Republic of the Congo
kwt		Kwesten	Indonesia
kwu		Kwakum	Cameroon
kwv		Sara Kaba Naa	Chad
kww		Kwinti	Suriname
kwx		Khirwar	India
kwy		Kikongo	Angola
kwz		Kwadi	Angola
kxa		Kairiru	Papua New Guinea
kxb		Krobu	Côte d’Ivoire
kxc		Konso	Ethiopia
kxd		Brunei	Brunei
kxf		Kawyaw	Myanmar
kxh		Karo	Ethiopia
kxi		Keningau Murut	Malaysia
kxj		Kulfa	Chad
kxk		Zayein	Myanmar
kxm		Northern Khmer	Thailand
kxn		Kanowit-Tanjong Melanau	Malaysia
kxo		Kanoé	Brazil
kxp		Wadiyari Koli	India, Pakistan
kxq		Smärky Kanum	Indonesia
kxr		Koro	Papua New Guinea
kxs		Kangjia	China
kxt		Koiwat	Papua New Guinea
kxv		Kuvi	India
kxw		Konai	Papua New Guinea
kxx		Likuba	Congo
kxy		Kayong	Vietnam
kxz		Kerewo	Papua New Guinea
kya		Kwaya	Tanzania
kyb		Butbut Kalinga	Philippines
kyc		Kyaka	Papua New Guinea
kyd		Karey	Indonesia
kye		Krache	Ghana
kyf		Kouya	Côte d’Ivoire
kyg		Keyagana	Papua New Guinea
kyh		Karok	United States
kyi		Kiput	Malaysia
kyj		Karao	Philippines
kyk		Kamayo	Philippines
kyl		Kalapuya	United States
kym		Kpatili	Central African Republic
kyn		Northern Binukidnon	Philippines
kyo		Klon	Indonesia
kyp		Kang	Laos
kyq		Kenga	Chad
kyr		Kuruáya	Brazil
kys		Baram Kayan	Malaysia
kyt		Kayagar	Indonesia
kyu		Western Kayah	Myanmar
kyv		Kewat	Nepal
kyw		Kudmali	India
kyx		Rapoisi	Papua New Guinea
kyy		Asa’a	Papua New Guinea
kyz		Kayabí	Brazil
kza		Western Karaboro	Burkina Faso
kzb		Kaibobo	Indonesia
kzc		Bondoukou Kulango	Côte d’Ivoire, Ghana
kzd		Kadai	Indonesia
kze		Kosena	Papua New Guinea
kzf		Da’a Kaili	Indonesia
kzg		Kikai	Japan
kzi		Kelabit	Indonesia, Malaysia
kzk		Kazukuru	Solomon Islands
kzl		Kayeli	Indonesia
kzm		Kais	Indonesia
kzn		Kokola	Malawi, Mozambique
kzo		Kaningi	Gabon
kzp		Kaidipang	Indonesia
kzq		Kaike	Nepal
kzr		Karang	Cameroon, Chad
kzs		Sugut Dusun	Malaysia
kzu		Kayupulau	Indonesia
kzv		Komyandaret	Indonesia
kzw		Karirí-Xocó	Brazil
kzx		Kamarian	Indonesia
kzy		Kango	Democratic Republic of the Congo
kzz		Kalabra	Indonesia
laa		Southern Subanen	Philippines
lac		Lacandon	Mexico
lad		Ladino	Israel
lae		Pattani	India
laf		Lafofa	Sudan
lag		Rangi	Tanzania
lai		Lambya	Malawi, Tanzania, Zambia
laj		Lango	Uganda
lal		Lalia	Democratic Republic of the Congo
lam		Lamba	Democratic Republic of the Congo, Zambia
lan		Laru	Nigeria
lao	lo	Lao	Cambodia, Laos
lap		Laka	Central African Republic, Chad
laq		Qabiao	China, Vietnam
lar		Larteh	Ghana
las		Lama	Benin, Togo
lat	la	Latin	Vatican State
lau		Laba	Indonesia
law		Lauje	Indonesia
lax		Tiwa	India
lay		Lama Bai	China
laz		Aribwatsa	Papua New Guinea
lbb		Label	Papua New Guinea
lbc		Lakkia	China
lbe		Lak	Russian Federation
lbf		Tinani	China, India
lbg		Laopang	Laos
lbi		La’bi	Cameroon
lbj		Ladakhi	India
lbk		Central Bontok	Philippines
lbl		Libon Bikol	Philippines
lbm		Lodhi	India
lbn		Rmeet	Laos
lbo		Laven	Laos
lbq		Wampar	Papua New Guinea
lbr		Lohorung	Nepal
lbs		Libyan Sign Language	Libya
lbt		Lachi	China, Vietnam
lbu		Labu	Papua New Guinea
lbv		Lavatbura-Lamusong	Papua New Guinea
lbw		Tolaki	Indonesia
lbx		Lawangan	Indonesia
lby		Lamalama	Australia
lbz		Lardil	Australia
lcc		Legenyem	Indonesia
lcd		Lola	Indonesia
lce		Sekak	Indonesia
lcf		Lubu	Indonesia
lch		Luchazi	Angola
lcl		Lisela	Indonesia
lcm		Tungag	Papua New Guinea
lcp		Western Lawa	Thailand
lcq		Luhu	Indonesia
lcs		Lisabata-Nuniali	Indonesia
lda		Kla-Dan	Côte d’Ivoire, Guinea
ldb		Duya	Nigeria
ldd		Luri	Nigeria
ldg		Lenyima	Nigeria
ldh		Lamja-Dengsa-Tola	Nigeria
ldi		Laari	Congo
ldj		Lemoro	Nigeria
ldk		Leelau	Nigeria
ldl		Kaan	Nigeria
ldm		Landoma	Guinea
ldo		Loo	Nigeria
ldp		Tso	Nigeria
ldq		Lufu	Nigeria
lea		Lega-Shabunda	Democratic Republic of the Congo
leb		Lala-Bisa	Democratic Republic of the Congo, Zambia
